id,price,avg_bill,middle_avg_bill,middle_coffee_cup
81302f7da4f77308325fa618fe6282fc,,Средний счёт:от 500 ₽,500.0,
b903ac6d4672e9bfa5e95703ba873214,,Цена чашки капучино:103–133 ₽,,118.0
634ae2059b19b7c76389f218f9614787,,Средний счёт:750–850 ₽,800.0,
3371a65a7cbe07eafc04260a0ccdfa07,средние,Средний счёт:800–900 ₽,850.0,
19d946dc2915d8bbb0f1f587542699c0,выше среднего,Средний счёт:от 3300 ₽,3300.0,
b1cf85670e4c123faab84991450c564c,высокие,Средний счёт:650–750 ₽,700.0,
e0983ef4078e7e407bdcc777e9c964e5,средние,Средний счёт:от 400 ₽,400.0,
8af6741de46937623654fe3494d039f6,средние,Средний счёт:950–1050 ₽,1000.0,
6bfe77eee1c2e416b6e041c8af06cb7b,выше среднего,Средний счёт:1650–1750 ₽,1700.0,
ec9fc8d67b3fe7991265829d93e61ba5,средние,Средний счёт:300–400 ₽,350.0,
df01c99203470ae442d315a6e991c5e6,,Средний счёт:500–600 ₽,550.0,
e0b06b6c9d63dcf6ada5c305f9ffb59b,средние,Средний счёт:950–1050 ₽,1000.0,
a7c90f368873b2680955ef3a2051dab2,средние,Средний счёт:от 1250 ₽,1250.0,
d75bfc5cf6a63635ae200945f9cc5c0d,средние,Средний счёт:400–500 ₽,450.0,
79f38a9f5e7b361d042a85464dbf2860,выше среднего,,,
8562935b74a97ba85467964e3cfec1be,высокие,Средний счёт:от 3200 ₽,3200.0,
9c8467a503bc129422796e672310ac8a,высокие,Цена чашки капучино:218–248 ₽,,233.0
cf5911f0449cb7ceb41490d7e3c74550,,Средний счёт:950–1050 ₽,1000.0,
5f89c1df344e33dd3d5a742c389f35bc,средние,Средний счёт:900–1000 ₽,950.0,
caf904aa88ab41e4916f16f8530c1c08,выше среднего,Средний счёт:1950–2050 ₽,2000.0,
67a229ba3813a4d348de6eba7816c495,выше среднего,Средний счёт:1100–1200 ₽,1150.0,
79a48e351efe823e768b3224b7767b20,ниже среднего,Средний счёт:1150–1250 ₽,1200.0,
52a6cffc3e28367be1e35b097fb400fb,средние,Средний счёт:500–600 ₽,550.0,
dcc688af0fabeb61b765189fdcbe65a4,средние,Средний счёт:2250–2350 ₽,2300.0,
868935ce171c3c510251b5126c01a131,выше среднего,Цена чашки капучино:259–289 ₽,,274.0
f7a0637dbbef9a5ba0a56460cb1ec5ea,выше среднего,Средний счёт:от 1100 ₽,1100.0,
1bdf0212e3f556d25f31efeaec28925d,,Средний счёт:от 900 ₽,900.0,
6575a973c94a94dc3fcbd0bb20b16bc4,ниже среднего,Средний счёт:от 400 ₽,400.0,
f083990e92c14dca872581421373494b,средние,Средний счёт:550–650 ₽,600.0,
5eed81df22877e8ff8ca46d5c30e1da6,средние,Средний счёт:650–750 ₽,700.0,
8b388f0db9e8f5842b47a36e664aaeec,,Средний счёт:600–700 ₽,650.0,
a52346d556cd8dbeedabc4459f1defbe,ниже среднего,Средний счёт:250–350 ₽,300.0,
ad6009cbc596a21142269520c8c365cd,,,,
ee09406ac91a76784de3b6b52fb1af8a,,Средний счёт:1350–1450 ₽,1400.0,
ee6a8d7070f9c725fc94615a039bcb61,средние,Средний счёт:400–500 ₽,450.0,
fbce90c6b64b2494a1460f83bcff7e8b,средние,,,
2f35da54361afb0e5dfdaf4d125de39c,выше среднего,Средний счёт:от 2200 ₽,2200.0,
beae051f973b93ddfb8431488824e5a9,средние,Средний счёт:от 450 ₽,450.0,
60f6618df21ccd5d3a926b9040ac94f9,средние,Средний счёт:1600–1700 ₽,1650.0,
3b1bd48ef16009dc36000be9f631a8f0,средние,Средний счёт:1450–1550 ₽,1500.0,
fa509583294cb866f6c628918b1c729c,,Средний счёт:1650–1750 ₽,1700.0,
c17212b432d12764fcd165b7c82ba06f,высокие,Средний счёт:2000–2100 ₽,2050.0,
82aad60ce800634f8887f820ce341da2,средние,Средний счёт:2000–2100 ₽,2050.0,
0f9c7eac46279796b75272b696050eef,средние,Средний счёт:1100–1200 ₽,1150.0,
d46a8841fb57701c568b17fdf35518e4,средние,Средний счёт:450–550 ₽,500.0,
805257520c4fe0b1e99450a5b5b7bd86,ниже среднего,Средний счёт:350–450 ₽,400.0,
4ff97808c4bc2b498a24c26dd07f434a,средние,Средний счёт:800–900 ₽,850.0,
ee0f38990a21582a538856ec58afdeaa,,Средний счёт:от 900 ₽,900.0,
d376091bba98b5060d3f756cec7eef36,выше среднего,,,
2f04d1ab7400f681a6d13a4d56ff5d20,,Средний счёт:900–1000 ₽,950.0,
bb310ff4d91cee59f4d819d224cb09e6,выше среднего,Цена чашки капучино:180–210 ₽,,195.0
6a520dafe61e52c3e73204de9b36fa81,средние,Средний счёт:от 1000 ₽,1000.0,
2862573bf3e9bbe143879999404c6aa2,средние,Средний счёт:550–650 ₽,600.0,
b187979c765b919a3719c23557704a5b,средние,Средний счёт:1250–1350 ₽,1300.0,
f4668493a1ff99cb917f01988e0c7920,,Средний счёт:от 450 ₽,450.0,
c18a222ef48071e72fff84c16aff78e9,,Средний счёт:550–650 ₽,600.0,
ed51116ade8cdfb597e6769cc54ba000,ниже среднего,Средний счёт:750–850 ₽,800.0,
c3c7030b21dc175ae72b8c60c70ecbf1,средние,Средний счёт:350–450 ₽,400.0,
19f968eb1fb4d6cf1d5c1cdfa19b9b2a,выше среднего,Средний счёт:1750–1850 ₽,1800.0,
993149e254f64ab7b091b850b5fa693b,выше среднего,Средний счёт:300–400 ₽,350.0,
7f7ecae18366ab29639dec2a8370395d,,Средний счёт:1550–1650 ₽,1600.0,
1a082e862bc2f1043bebeb981fe394e8,,Средний счёт:550–650 ₽,600.0,
84f25a8e719edcb1408f70f60c02c87e,средние,Средний счёт:350–450 ₽,400.0,
3dd9f353928039cb2cae6133af2b7bf4,средние,Средний счёт:от 750 ₽,750.0,
95bf44b3ed4149aba5b9759b7c6c0d3a,выше среднего,Средний счёт:1750–1850 ₽,1800.0,
4534b690b50090d7de8007886db7e2b0,ниже среднего,Средний счёт:900–1000 ₽,950.0,
0f36ef6ec053d720610421fc5f41b68e,средние,Средний счёт:от 700 ₽,700.0,
df552f9112dc849369454ab9a75c09a4,средние,Средний счёт:750–850 ₽,800.0,
f74754c061ea9bebe87303292c3f421f,средние,Средний счёт:1150–1250 ₽,1200.0,
9157bae04186f20fedb1aa06c7dfb2c9,ниже среднего,Средний счёт:от 450 ₽,450.0,
13e847111b34a0fe87a300d3f75cf88a,выше среднего,Средний счёт:2750–2850 ₽,2800.0,
d6a60646e4baf0e84c5d6a3ef140a343,выше среднего,Средний счёт:от 2300 ₽,2300.0,
7a0e50837252f2f8727a61a336847389,выше среднего,Средний счёт:1200–1300 ₽,1250.0,
670a49484145496ec313ba93b3bb8164,выше среднего,Средний счёт:от 2750 ₽,2750.0,
42120e690481fca95c062fb88c924292,средние,Средний счёт:400–500 ₽,450.0,
b5a85cb75549e172436c207ed7793edf,низкие,Средний счёт:1050–1150 ₽,1100.0,
97ee1bbc88a68a9c70cde0c8b3c21f98,,Средний счёт:от 700 ₽,700.0,
404c71ad3f4e26ead441bb02e2c092ea,средние,Средний счёт:450–550 ₽,500.0,
595d08fe0fe16e1bdd7e95bb72770088,выше среднего,Средний счёт:от 3200 ₽,3200.0,
818c94ba6f7392c2a45c70fe49823dfa,средние,Цена чашки капучино:208–238 ₽,,223.0
fc1a457cbdcaa668ad84787fc1b53fcb,выше среднего,Средний счёт:1150–1250 ₽,1200.0,
7f045077fc0fb598bee156ea7f4c01cb,,Средний счёт:2050–2150 ₽,2100.0,
caafb102c4da9ebce85378eb2c6b4a25,,Средний счёт:1050–1150 ₽,1100.0,
144bdc0092aa3f0fdcebd42c80e81bdc,средние,Средний счёт:1250–1350 ₽,1300.0,
6bce13388f4beeb1e8eb61b7e64d8886,ниже среднего,,,
cf3a998f7b8567ce21d78206f226b127,выше среднего,Средний счёт:1050–1150 ₽,1100.0,
5ac4dbd96409a597e370b5184fc55c9a,средние,Средний счёт:1350–1450 ₽,1400.0,
7e79a99f7231ed30d567afbb5ccaa113,средние,Средний счёт:1000–1100 ₽,1050.0,
8d01a2279de704b3652773c87eeaf90e,средние,Цена чашки капучино:258–288 ₽,,273.0
4b7cbea219ddc9ebeccd036f976e00dd,выше среднего,Средний счёт:от 550 ₽,550.0,
146de3f2f139e5d32ed91962b483da4b,выше среднего,Средний счёт:от 650 ₽,650.0,
a342d417171d47d296dcd508fa556423,высокие,Средний счёт:1100–1200 ₽,1150.0,
80baacd42f68619b7ba4f093ee1d7194,средние,Средний счёт:450–550 ₽,500.0,
88e26119be3fd89fa99891d2f420b5a1,средние,Средний счёт:от 500 ₽,500.0,
6b0ca6f199420f9d098f08fdd15e7f4b,средние,Средний счёт:от 650 ₽,650.0,
99e74b6c762cf17a6e32054d5647ea62,высокие,Средний счёт:от 2500 ₽,2500.0,
132bd4dc026ab9f2aa765c7c4b3137a0,средние,Средний счёт:350–450 ₽,400.0,
c7ce08ac387f4e3f4758093f058ed1a4,ниже среднего,Средний счёт:1000–1100 ₽,1050.0,
47202f21a6b643e3b4a735f76dce5006,низкие,Средний счёт:от 400 ₽,400.0,
1ffc96f741fd870b77c8fd62f6b6f7ac,,Средний счёт:1450–1550 ₽,1500.0,
769e11b730bd0fba96e876a50c715b4e,,Средний счёт:400–500 ₽,450.0,
e01f896c646a4245fed8ae5f91abfd12,средние,Средний счёт:от 450 ₽,450.0,
0c11ff16e8ee11585e5e240d78832e81,средние,Средний счёт:от 450 ₽,450.0,
514a30e4a4a02a61e55152e04e072aff,ниже среднего,Средний счёт:400–500 ₽,450.0,
bb791f3337fec0c5391a753008411b82,выше среднего,Средний счёт:1400–1500 ₽,1450.0,
fa5771549b0d830e2433fdfd924f9576,средние,,,
85730144dd9c8aef16038630e2d8b556,средние,Средний счёт:850–950 ₽,900.0,
3b154cbb191dbeda9a306f728fe445ec,средние,Средний счёт:850–950 ₽,900.0,
e9def47cafcfd7b45ae1b57c766cdb00,выше среднего,Средний счёт:650–750 ₽,700.0,
41e62513bf518b32eb4f1d01b3fc02a1,выше среднего,,,
a5b353af84d73afaa7886de9e6eb4a5f,ниже среднего,Цена чашки капучино:182–212 ₽,,197.0
f5824ffae304889717ce7f41db8b4e4b,средние,Средний счёт:500–600 ₽,550.0,
17b3f77db7577427c7576329464b52af,,,,
4a8386442e5e43f687a5265efcd8e434,средние,Средний счёт:500–600 ₽,550.0,
79a9cbb98680d48e00eab9ecb5e942e0,средние,Средний счёт:1100–1200 ₽,1150.0,
ffa295646e0f7450bd07334199775c59,средние,Средний счёт:400–500 ₽,450.0,
501156bf48f4a3c9b3c0757e36034529,,Средний счёт:650–750 ₽,700.0,
02e144e3b9c7d23c68405fbe30cc1e06,,Средний счёт:950–1050 ₽,1000.0,
135832e47c826b66dc23cfe7f458a40c,средние,Цена чашки капучино:121–151 ₽,,136.0
15bdced02a4e66cfad34cf7d37892152,ниже среднего,Средний счёт:450–550 ₽,500.0,
c702f842d55abcaf6557f7fd122d66ad,средние,Средний счёт:950–1050 ₽,1000.0,
adec014394d4aa65ad243a4108c24fd5,ниже среднего,Средний счёт:300–400 ₽,350.0,
0932228a27669a52c53e5996aa4539d7,выше среднего,Средний счёт:от 1250 ₽,1250.0,
232569c1261cf99547f3a477aaee0c0b,средние,Средний счёт:250–350 ₽,300.0,
2028a92ae175247eba5f21fab298870a,низкие,Средний счёт:250–350 ₽,300.0,
a2f2b9d17a1f8dedb527d78ec65e0945,,Средний счёт:от 850 ₽,850.0,
c5f8f6b7d7464a0c70f2dc2d7b3613f4,средние,Средний счёт:700–800 ₽,750.0,
71288d86ffbf68216dbfcfae874261df,выше среднего,Средний счёт:350–450 ₽,400.0,
1bb5f6ca8415cf61c33f590cb1e5c2d8,ниже среднего,Цена чашки капучино:131–161 ₽,,146.0
87ec59f4f8b9ba4e8f3bfdccd113fcd8,средние,Средний счёт:1600–1700 ₽,1650.0,
4ac79e501676e8d2f52f77a87f4b7748,,Средний счёт:650–750 ₽,700.0,
8fef259e4289caabe193785e2da84fa1,ниже среднего,Цена чашки капучино:175–205 ₽,,190.0
2d4e1a5b18586a80c17f985b1d68c279,,Цена чашки капучино:155–185 ₽,,170.0
3419a09502ec8bfef6c46820a0518164,выше среднего,Средний счёт:1050–1150 ₽,1100.0,
0917926734306c841be5f2c9564149bf,выше среднего,Средний счёт:от 450 ₽,450.0,
caddda229e1978c3cfc2580a97b955fb,средние,Средний счёт:от 350 ₽,350.0,
797baa49016eedbd2f150b08df20c080,выше среднего,Средний счёт:1400–1500 ₽,1450.0,
e6c6dfb2e36e5259bd085a04ba76315b,средние,Средний счёт:600–700 ₽,650.0,
dea36851c8f4aeb6cd23abf1d21923f8,ниже среднего,Средний счёт:350–450 ₽,400.0,
a54d0b515d8941cf83f73a96b9818b32,ниже среднего,Средний счёт:500–600 ₽,550.0,
fcd7b6ca538413f62fa3cfc76144d15e,выше среднего,Средний счёт:от 700 ₽,700.0,
656115f9546b9478f3abc8c9aa6ec211,выше среднего,Средний счёт:от 1300 ₽,1300.0,
d4ac0c9754ab21af274ad0d426d06607,ниже среднего,,,
ca1322ef6a503a01bc39fdadf43a4266,ниже среднего,Средний счёт:750–850 ₽,800.0,
aaa70ffef8a193514a3608486027e65e,выше среднего,Средний счёт:от 1800 ₽,1800.0,
20763a4136926a01eaaec58c86d0c630,средние,Средний счёт:800–900 ₽,850.0,
592cc9b7a2cec89a9b269a4abd2bfee7,средние,Средний счёт:от 1050 ₽,1050.0,
86196811c1e759826b850fdfad02e129,выше среднего,Средний счёт:от 1600 ₽,1600.0,
d75f499358620ce5924fab71ff2b60f0,средние,Средний счёт:от 1650 ₽,1650.0,
7cb0efdc65c80e426d2a8853a7c0407b,ниже среднего,Средний счёт:от 550 ₽,550.0,
68f466313edc62bd8365094554caeff4,средние,Средний счёт:350–450 ₽,400.0,
df2301a325169edf730b0b2218deb697,выше среднего,Цена чашки капучино:156–186 ₽,,171.0
b03df80c7db7f9d5d15aef880af71ffa,средние,Средний счёт:1350–1450 ₽,1400.0,
f94ac9a73a79e9be353d2b75b64f9779,средние,Средний счёт:600–700 ₽,650.0,
2b7fd7dc61d25d91eaa3e7f954a3827e,,Средний счёт:1400–1500 ₽,1450.0,
e2fcb259702646164cc7b7c1cdbb8eff,средние,Средний счёт:500–600 ₽,550.0,
5c136e2bd06c287315ef2f9cc6b995a6,выше среднего,Средний счёт:от 1800 ₽,1800.0,
5043f8b408c8c3660482fce192eb5b6c,средние,Средний счёт:450–550 ₽,500.0,
5b7802b6f1aa1dc947f2665181ea96b6,низкие,Средний счёт:от 950 ₽,950.0,
d78ad2b3d6b15b898b13467f78ad0444,средние,,,
29f2bec15360d04cd04c29233f3c2c98,высокие,Средний счёт:от 3800 ₽,3800.0,
ccf20d519fdbfb62aeaae90832ae8fb1,выше среднего,Средний счёт:1200–1300 ₽,1250.0,
48a522e5881db952d8cea641cf0e7da8,,Средний счёт:от 1450 ₽,1450.0,
7ea0a5f02b57b084786efcfa9b15967f,средние,Средний счёт:от 1300 ₽,1300.0,
3eb3f7296f4e2a0a37cdd37798e7e81d,средние,Средний счёт:1300–1400 ₽,1350.0,
258eb27b23e408b93281dc80b4fa624e,выше среднего,Средний счёт:от 900 ₽,900.0,
bc26ea06531deda57d2028052d370aef,средние,Средний счёт:950–1050 ₽,1000.0,
271d703df151d1b3de0f89a5a562a6f6,выше среднего,Средний счёт:1450–1550 ₽,1500.0,
bc5c8945912193bf1235e9fdc78df374,,Средний счёт:2250–2350 ₽,2300.0,
eea78a3ca6b7b34659e247cea2bbe768,высокие,Средний счёт:от 2000 ₽,2000.0,
e62837a58c655bbb58a424151c716d3b,средние,Средний счёт:650–750 ₽,700.0,
c494bc5f44a007e772d7fd5ee24b1985,ниже среднего,Средний счёт:от 1450 ₽,1450.0,
f5423e6a03549f2d4f1ad71836ba4291,средние,Средний счёт:от 700 ₽,700.0,
99169f140618d7f087a9710a4ed1a56c,,Средний счёт:1450–1550 ₽,1500.0,
a3be9a4ac8fc2c8a856d7d79da7f3f18,средние,Средний счёт:650–750 ₽,700.0,
656eced72df3e9a14ecaab9861b9a72c,выше среднего,Средний счёт:450–550 ₽,500.0,
53efebe40d84529b5ac2b2e4f7f18aca,средние,Средний счёт:550–650 ₽,600.0,
134c78e28da464b3d76dcccdf0386a59,,Средний счёт:от 750 ₽,750.0,
34012f4f7ad69b3686799a293c258971,средние,Средний счёт:от 1600 ₽,1600.0,
08de8a58a4e0df63157dcfd6fdff1a64,,Средний счёт:500–600 ₽,550.0,
83703d1c334882584dc98b1743407554,низкие,Средний счёт:500–600 ₽,550.0,
4c775d11b7805f714054f490b94f4753,средние,Средний счёт:1050–1150 ₽,1100.0,
444ebc9d6da34f28313c6e60c36b0df4,выше среднего,Цена чашки капучино:118–148 ₽,,133.0
a7b400d886539ba6db0cbde5e7dfc876,средние,Средний счёт:от 1000 ₽,1000.0,
3c68e58514730e9f990d6a4dfcb75503,высокие,Средний счёт:1900–2000 ₽,1950.0,
a006d3cb8eda5aae360325f47ccce02a,средние,Средний счёт:650–750 ₽,700.0,
60c4b4c834f1cb0a6d4ecd3b0c929ad1,выше среднего,,,
7281e0428e28443da58845bfbb71a9ed,высокие,Средний счёт:от 4550 ₽,4550.0,
37a093bb933ed9bb55b8cbf99994b663,выше среднего,Средний счёт:800–900 ₽,850.0,
87bfa844cdf5f7e64941a69cb0dcb4ce,высокие,Средний счёт:1800–1900 ₽,1850.0,
08a34b86736111a7c9096d6af69cfa63,средние,Средний счёт:900–1000 ₽,950.0,
71ea65708dbf8a22ec0d09bf975325d5,средние,Средний счёт:500–600 ₽,550.0,
1576231a5ff83bb07cb784588618a2d6,средние,,,
e506d304b6ee855c76fa2fc5e77ac479,выше среднего,Средний счёт:1000–1100 ₽,1050.0,
40b3e950b435494fb5ad5dc8fd9af009,выше среднего,Средний счёт:1250–1350 ₽,1300.0,
21cc30e37cd92be2cf494bd6ad0bdf4e,выше среднего,Средний счёт:от 1350 ₽,1350.0,
2a1c84709cbe23d3f88e454b57c74d58,средние,Средний счёт:1450–1550 ₽,1500.0,
d168789e3ff834b081ae9c129fa28bc2,,Средний счёт:от 1700 ₽,1700.0,
25679619b6d0b0bf0559ba0b92d60175,низкие,Средний счёт:450–550 ₽,500.0,
2b86fadd691d4d77a7200a9f3a948df5,выше среднего,Средний счёт:от 1850 ₽,1850.0,
b5df7a7f4fcb957b4e9966997c349e06,средние,Цена чашки капучино:235–265 ₽,,250.0
a588ab3a22fb5170d001b323bc2a8b3c,средние,Цена чашки капучино:221–251 ₽,,236.0
4f54c176fc4a9fad702cfa57f4e64908,выше среднего,Средний счёт:от 900 ₽,900.0,
7ff915c76e941c2c8c302a08db05bb3b,,,,
73329d8f48c2dde129dbf41c3aa175d3,средние,Средний счёт:от 450 ₽,450.0,
5e824e0ca6fa7469462aa0df88a87df4,,Средний счёт:350–450 ₽,400.0,
7d1f25dfe5a10bb8b7c670a0ec93b662,средние,Средний счёт:600–700 ₽,650.0,
a1a6af09b8b467f5f72e1ae6dff41635,выше среднего,Средний счёт:2350–2450 ₽,2400.0,
cc3a34e98c10813343c8a6cb41eeb7ee,средние,Средний счёт:850–950 ₽,900.0,
4d67896143a30c4270ffc8fb4adc53a4,средние,Средний счёт:500–600 ₽,550.0,
676089a1b407309aefe202e3a69d6bcd,,Средний счёт:350–450 ₽,400.0,
e711eb3aa86231aaa87f714b736d513f,выше среднего,Средний счёт:950–1050 ₽,1000.0,
2505704d833272cc0724a9a80f13401f,средние,Средний счёт:350–450 ₽,400.0,
482462ed316319fbf07d14243d789832,выше среднего,Средний счёт:950–1050 ₽,1000.0,
4d738b532854214cce44496e37775242,,Средний счёт:1100–1200 ₽,1150.0,
34ce9fc2e9c0deac38a312bc1e63c3de,ниже среднего,Средний счёт:650–750 ₽,700.0,
b58f777c969d5494a68c7b5d178189e3,ниже среднего,Средний счёт:1200–1300 ₽,1250.0,
741b0c6197087d5340e7f2edc601e7c7,ниже среднего,Цена чашки капучино:125–155 ₽,,140.0
cab33c0839aedb0a800cafc904d21325,средние,Средний счёт:850–950 ₽,900.0,
971551e42a534948600e88942885e218,средние,Средний счёт:от 800 ₽,800.0,
7d382a252c4e30a390cdde7b8cb28533,,Цена чашки капучино:137–167 ₽,,152.0
c83b9c1c27c9dfdff2051e1962b3535a,,,,
3cc88f11a5b5d9202f3482158af2212f,ниже среднего,Цена чашки капучино:203–233 ₽,,218.0
b331e21118ec56079c5bf07c0b19ba61,выше среднего,Средний счёт:950–1050 ₽,1000.0,
be2c8bdf369ef15c06c1559e8fd4b4e4,средние,Средний счёт:1800–1900 ₽,1850.0,
a3d0c8ef3007c56ea7e21df7c5294c73,ниже среднего,Цена чашки капучино:175–205 ₽,,190.0
fc989d1ecbae09cc7586fbf947005cfb,выше среднего,Средний счёт:450–550 ₽,500.0,
f97317ec92d3b3a332556afeebd04ca9,ниже среднего,Средний счёт:550–650 ₽,600.0,
34f88d5964060f77b8b64dbf15cdfba9,низкие,Средний счёт:550–650 ₽,600.0,
f09b64ea68593e7940d9aae0f6ea620a,ниже среднего,Средний счёт:от 500 ₽,500.0,
faef1b7f6a56db885e8287b3d51aeee8,средние,Средний счёт:900–1000 ₽,950.0,
6e373c03bcbda35844ca9c88afd26812,средние,Средний счёт:650–750 ₽,700.0,
f98e172e84e5011283a217cdea095f3b,ниже среднего,,,
03fb3bd209e24dc8944c9d90631f4a4f,ниже среднего,Средний счёт:400–500 ₽,450.0,
4c957c423efa427e69ae5acdddb79c0d,средние,Средний счёт:от 900 ₽,900.0,
9d8aec9e82662a43f89ea9ab88b480f5,ниже среднего,Средний счёт:от 950 ₽,950.0,
4b357fb7206b4df716c3273b0cef4c0c,ниже среднего,Средний счёт:от 350 ₽,350.0,
bbca830bfed4b8b9949891d10f2a951b,,Средний счёт:1400–1500 ₽,1450.0,
598723c305cb2a613b01d476f025d5c8,,Средний счёт:от 1600 ₽,1600.0,
d7f6cee36e44eb296d4424fdfc448e9c,,Средний счёт:от 700 ₽,700.0,
1faab3f355fc5b92681e01fb85c4da33,средние,Средний счёт:от 2050 ₽,2050.0,
3735ca996781dac1c51dc9c0ee064cee,средние,Средний счёт:350–450 ₽,400.0,
7da34906600ae7c21aef1c3a9c69a939,ниже среднего,Средний счёт:от 500 ₽,500.0,
1e06d586b681b3d8eda43eac0cd8ad3c,средние,Средний счёт:950–1050 ₽,1000.0,
46c4054daec99a700668f1457f1c4012,выше среднего,Средний счёт:700–800 ₽,750.0,
1626aa0c408d7019126e7148dee0aa6b,,Средний счёт:850–950 ₽,900.0,
09789bb6efc4a87c5e7aabfaa85ce206,ниже среднего,Цена чашки капучино:195–225 ₽,,210.0
86041d7120b860c1da9efcf4a5f6ecfc,средние,Средний счёт:от 600 ₽,600.0,
cbb4fae9e7b3d282229f278a4abf3da2,,Средний счёт:1000–1100 ₽,1050.0,
327360b473f48d346cb6ecb276dd380c,средние,Средний счёт:500–600 ₽,550.0,
02843fc48a672eaca8faebfe63612180,,Средний счёт:700–800 ₽,750.0,
2566e4cdbb6d059b4f3f23bcb5087579,выше среднего,Средний счёт:500–600 ₽,550.0,
c5bc6528a205d9f5a94d0500143107a6,,Средний счёт:1000–1100 ₽,1050.0,
de02f59186b09bb96175b85bb255d7ac,,Средний счёт:2250–2350 ₽,2300.0,
313a3326ee77a480e4fb79b79f9486a9,средние,Средний счёт:700–800 ₽,750.0,
59d31095dd9204b4b169a6b6a200dd45,средние,Средний счёт:300–400 ₽,350.0,
227d0699de0f110c729f69f205e33a6c,средние,Средний счёт:от 1500 ₽,1500.0,
e4032b4dfcb5bb0b44b236f0b1f63f0f,низкие,Средний счёт:700–800 ₽,750.0,
7562abd3241946a9a7d512874b46b941,средние,Цена чашки капучино:151–181 ₽,,166.0
808d392cfc5b2b3d1abd44ded8d305f8,средние,Цена чашки капучино:227–257 ₽,,242.0
19b1ea7cac8b40f70c2be98c1379110d,выше среднего,Средний счёт:от 500 ₽,500.0,
fed30128c51c3a2db4da45e04f5e7978,средние,Средний счёт:1400–1500 ₽,1450.0,
a48b1fd466b362345ec3251e892c4fff,,Средний счёт:от 1200 ₽,1200.0,
69f6d58a41f9183394866474f81a5498,ниже среднего,Средний счёт:450–550 ₽,500.0,
abc87d9818132e48fe2e923508363052,средние,Средний счёт:400–500 ₽,450.0,
ae6eac2ab44852cd738476f7d73fcf67,ниже среднего,Средний счёт:от 450 ₽,450.0,
2cfae2d6ee041afa3fb6d7ccfa362de8,,Средний счёт:от 1450 ₽,1450.0,
71ae5fcd0541b2924e94ad007238d045,средние,Средний счёт:1400–1500 ₽,1450.0,
0cde747b3c465eeba0a016901a1bdf89,средние,Средний счёт:от 500 ₽,500.0,
3213f5e92b83ea2483423533a0fae6f9,высокие,Средний счёт:от 700 ₽,700.0,
a408c3d5e5b68d0994790b012c2ccb61,средние,Средний счёт:950–1050 ₽,1000.0,
588dcd963712e2c2acbde8477b59b05a,средние,Средний счёт:900–1000 ₽,950.0,
3a6540dbab30f29dfca91431f947fa3c,,Средний счёт:450–550 ₽,500.0,
3a1bb1cb0d063169f733776268d174e9,средние,Цена чашки капучино:91–121 ₽,,106.0
b39105f396b1dce5051fbe4cf8f596b4,выше среднего,Средний счёт:от 850 ₽,850.0,
e0fc8c27b0c418a50dc58fb9e7ea08e5,низкие,Средний счёт:650–750 ₽,700.0,
1482b3baa75808650a584b266499373d,,Средний счёт:от 1000 ₽,1000.0,
02c24a96e82a7425c13ae337555a09f0,низкие,Средний счёт:1150–1250 ₽,1200.0,
6cd5625416995b96f681d9dcf7ec9abb,средние,Средний счёт:1700–1800 ₽,1750.0,
5722551354e77ead40740448867817d4,ниже среднего,Цена чашки капучино:73–103 ₽,,88.0
a51425d9d342693023c7abf536840642,средние,Средний счёт:от 1200 ₽,1200.0,
0b36985c687cb716329d6f28e1a96adb,,Средний счёт:900–1000 ₽,950.0,
5c43a2ef611287a7fc790b13dc472903,,Средний счёт:650–750 ₽,700.0,
f3501ec0e36f7b348d9643b80e0f00af,,Средний счёт:от 650 ₽,650.0,
ed37e49994d61d964854fa602824811b,выше среднего,Средний счёт:от 950 ₽,950.0,
333cec1f906f6ea6cecab9afbd0d73a6,ниже среднего,Средний счёт:1150–1250 ₽,1200.0,
b6c8a08b82f9c1105fb7bba9f5eed328,средние,Средний счёт:750–850 ₽,800.0,
3a1c192d59224d7ba07d198fce9eea5e,ниже среднего,Средний счёт:550–650 ₽,600.0,
015cbeceb70e418bd961b905c9809261,ниже среднего,Средний счёт:от 600 ₽,600.0,
30987fe5e2c2949cd69c367993faf5f2,средние,Средний счёт:от 1450 ₽,1450.0,
92027cb7a28dec1cf0b63cd1ff88fde1,высокие,Средний счёт:1300–1400 ₽,1350.0,
da0038855257c4422e2f0870e80b9e48,ниже среднего,Средний счёт:от 600 ₽,600.0,
72cf16c9ec3e249ef473c84b0bc79cec,ниже среднего,Средний счёт:от 1100 ₽,1100.0,
8e2583d74ff945bba2c3ce76650654f5,ниже среднего,Средний счёт:400–500 ₽,450.0,
8ed0f3290312684d001f17edb091ed41,средние,Средний счёт:от 400 ₽,400.0,
c7bea1cf40c6b31582b5d96e76d90ae9,средние,Средний счёт:350–450 ₽,400.0,
78d37b0da1431e3e9df3d94b16d8b37a,ниже среднего,Средний счёт:1450–1550 ₽,1500.0,
6a7824c3bbe67164d468744217649f13,средние,Средний счёт:от 600 ₽,600.0,
92ee96dfd7ee8e42124fdd922cd30883,выше среднего,Средний счёт:от 800 ₽,800.0,
832067bd077871f6ea350f22c634c5cb,,Средний счёт:950–1050 ₽,1000.0,
2990e44955ebc9b34754ce606a7392af,средние,Средний счёт:от 2000 ₽,2000.0,
