id,name,category,address,district,hours,rating,chain,seats
0f840263dd6649408e1aaf3a77ba70d4,Домашний Чайник,кофейня,"Москва, Пятницкая улица, 113, корп. 4",Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.9,0,99.0
901c7dc8d8f0e30db8607dee3d5fae3d,Кофе Суши,булочная,"Москва, Верхняя Радищевская улица, 63",Северо-Западный административный округ,пн-вс 12:00–00:00,4.4,1,80.0
e72db7d0d9c522047dc31d5b5f731286,Суши Суши,кафе,"Москва, Тверская улица, 83, корп. 3",Центральный административный округ,"ежедневно, 11:00–23:00",4.4,1,39.0
01d9becacc7996d154931f01401fc87b,Старый Слон,кафе,"Москва, Ботаническая улица, 95, корп. 3",Западный административный округ,"ежедневно, 09:00–22:00",4.0,0,53.0
f01c1c2194f7712eef32eed382f8c9bd,Золотой Подвал,кафе,"Москва, проспект Мира, 3, корп. 2",Восточный административный округ,,3.6,0,115.0
3841c608f7f49a02ebaa067a98a8a79d,Prime,ресторан,"Москва, Правобережная улица, 65",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.1,1,
0279481db0fc5defb0c22a845e6bf2f8,Кофе Пекарня,кафе,"Москва, Мясницкая улица, 95, корп. 3",Юго-Восточный административный округ,"ежедневно, 09:00–22:00",3.4,1,100.0
8c53260f1d04b1c12dd60a030e07c0eb,Старый Бульвар,кофейня,"Москва, улица Дыбенко, 87, корп. 3",Северный административный округ,"ежедневно, 10:00–22:00",4.2,0,76.0
4e6b7f5d227a67d488cf7bd61d9e5c44,Бургер Зерно,ресторан,"Москва, Мясницкая улица, 15, корп. 3",Юго-Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.0,1,112.0
f873242599f229c7cff8c7bdd06e7d89,Вечерний Дворик,пиццерия,"Москва, Мясницкая улица, 95, корп. 1",Центральный административный округ,"ежедневно, 09:00–22:00",3.9,0,
ba59fc552d35c1784101025dba0ee385,Золотой Чайник,булочная,"Москва, Ленинский проспект, 9",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",5.0,0,16.0
d024764caf892d1e594196f4a3e967d7,Кофе Лапша,быстрое питание,"Москва, Клязьминская улица, 27",Центральный административный округ,"ежедневно, 09:00–22:00",4.9,1,
19f250083850e17ef9354bf3582460a7,Северный Хутор,кафе,"Москва, Профсоюзная улица, 49, корп. 4",Центральный административный округ,"ежедневно, 10:00–22:00",4.2,0,
e95f9d07c243ea27053bb11e1715ff9c,Вечерний Причал,столовая,"Москва, Пятницкая улица, 110, корп. 1",Восточный административный округ,"ежедневно, 11:00–23:00",3.4,0,17.0
6383b234560036c7825466a513524548,Хаус Кофе,пиццерия,"Москва, Правобережная улица, 57, корп. 1",Юго-Восточный административный округ,"ежедневно, 10:00–22:00",3.9,1,35.0
a79a0c91f21def7de7ddef229a360159,Хаус Двор,ресторан,"Москва, Каширское шоссе, 104, корп. 2",Центральный административный округ,"ежедневно, 11:00–23:00",4.3,1,77.0
9fd7d31652853325111571f6c391099d,Домашний Квартал,кафе,"Москва, улица Плющиха, 71, корп. 1",Северный административный округ,"ежедневно, 10:00–22:00",4.9,0,
85b29dac8366aaf7fd14bbac20649776,Уютный Базар,кафе,"Москва, Ботаническая улица, 61, корп. 2",Западный административный округ,,3.3,0,102.0
f000959cbb17254e83df633aaf491038,Гриль Вкус,кофейня,"Москва, Варшавское шоссе, 42, корп. 1",Центральный административный округ,"ежедневно, 10:00–22:00",3.7,1,
287d6f58d7af02486f72e9ee4df9d296,Гриль Вкус,пиццерия,"Москва, Правобережная улица, 76, корп. 1",Юго-Восточный административный округ,"ежедневно, 09:00–22:00",4.1,1,
5fb86ef12dff7cea53358ca14638030c,One Price Coffee,кофейня,"Москва, улица Дыбенко, 36",Южный административный округ,"ежедневно, 10:00–22:00",3.9,1,
f5c270d94915038f8f84cb036d54b639,Двор Кофе,кафе,"Москва, Каширское шоссе, 66, корп. 3",Центральный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.0,1,67.0
4061a5f89679b73f1e5f5d1a2bb2062b,Пельмень Двор,кафе,"Москва, улица Плющиха, 45, корп. 2",Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.5,1,85.0
fdc0dcb28f9c704899b0a0d2d76af45c,Белый Чайник,столовая,"Москва, Каширское шоссе, 73, корп. 3",Южный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.6,0,108.0
c4b4b532df242d02f9152842d792a5bd,Вкус Тесто,кафе,"Москва, улица Арбат, 58, корп. 1",Западный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.0,1,80.0
360f0f51639d4610bb1c57640306bd3e,Домашний Слон,кофейня,"Москва, улица Маршала Федоренко, 43, корп. 3",Северо-Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.3,0,43.0
37a093bb933ed9bb55b8cbf99994b663,Первый Дворик,кафе,"Москва, Пятницкая улица, 55",Северо-Восточный административный округ,пн-вс 12:00–00:00,4.5,0,98.0
992193622dfe7f73de90375b1322b129,Тесто Пельмень,"бар, паб","Москва, Кутузовский проспект, 61, корп. 2",Восточный административный округ,"ежедневно, круглосуточно",4.0,1,
fd18d70005e358d8f3c3dfef34965c89,Вечерний Бульвар,пиццерия,"Москва, Варшавское шоссе, 96, корп. 2",Юго-Восточный административный округ,"ежедневно, 10:00–22:00",4.5,0,
92027cb7a28dec1cf0b63cd1ff88fde1,Первый Квартал,кафе,"Москва, Варшавское шоссе, 102, корп. 2",Северо-Западный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.7,0,
a390f386c7b39049503e7260cf84ea3a,Гриль Вкус,ресторан,"Москва, Кутузовский проспект, 35, корп. 4",Юго-Восточный административный округ,пн-вс 12:00–00:00,4.4,1,213.0
1ea1c912ff0d56e511f3486b87cbeff5,Пекарня Печка,быстрое питание,"Москва, Тверская улица, 71, корп. 4",Центральный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.0,1,91.0
d29d54d78e5ecb5d2cb9db56205114fb,Пельмень Вкус,быстрое питание,"Москва, Ленинский проспект, 110, корп. 4",Юго-Западный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.3,1,58.0
a3b9b10f57f9fa7865a63dc8937cc874,Вкус Тесто,кафе,"Москва, Никольская улица, 56, корп. 1",Западный административный округ,"ежедневно, 10:00–22:00",4.1,1,37.0
f6fa94139ab2271abcb87087c21633ef,Первый Причал,кафе,"Москва, Малая Бронная улица, 116, корп. 3",Восточный административный округ,"ежедневно, 11:00–23:00",4.6,0,81.0
9d8517792dc22fe8817d00de9d656c85,Суши Место,"бар, паб","Москва, Клязьминская улица, 89",Северо-Восточный административный округ,"ежедневно, 09:00–22:00",4.5,1,221.0
5f2fd1ea766ea277ea0b577a45ecac09,Пельмень Пельмень,ресторан,"Москва, проспект Мира, 85, корп. 1",Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.1,1,110.0
14d35bfa218f7c2485311f660495fd97,Домашний Хутор,"бар, паб","Москва, Кутузовский проспект, 45, корп. 3",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.2,0,189.0
b8be7a47e3d5bbba3b8a4c8f8535a8bf,Место Зерно,кафе,"Москва, Каширское шоссе, 2, корп. 2",Юго-Западный административный округ,,4.4,1,79.0
3f3a908b3a5b85f4ebdd2f50fd7cfc84,Шоколадница,кофейня,"Москва, Каширское шоссе, 102, корп. 4",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.3,1,172.0
9fa82b1a23711329a954fb5812cc5a93,Печка Вкус,"бар, паб","Москва, Варшавское шоссе, 117",Центральный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.1,1,
3df0d42548dd3c1725b00404bf293073,Лапша Бургер,столовая,"Москва, проспект Мира, 73, корп. 2",Центральный административный округ,"ежедневно, круглосуточно",4.5,1,117.0
90f0bdde35aa7c143fecd7a741b93990,Старый Квартал,ресторан,"Москва, Малая Бронная улица, 16, корп. 2",Центральный административный округ,"ежедневно, 10:00–22:00",4.5,0,
522895069b1e61ce89ab3cee62e99fde,Теремок,ресторан,"Москва, Варшавское шоссе, 90",Центральный административный округ,"ежедневно, 09:00–22:00",3.9,1,
f66489bec522cc58945457a191ae829e,Домашний Подвал,кафе,"Москва, улица Плющиха, 90, корп. 3",Юго-Восточный административный округ,"ежедневно, круглосуточно",3.8,0,
85b779d6757d26717768055246336ed1,Северный Базар,кафе,"Москва, улица Дыбенко, 44",Юго-Восточный административный округ,"ежедневно, 10:00–22:00",3.2,0,
4d0390566a3578fc4e3c42626b7ed7a1,Старый Слон,ресторан,"Москва, Каширское шоссе, 2",Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.8,0,
b7274155b00a819648e76874b5b6a8b6,Золотой Чайник,кафе,"Москва, улица Дыбенко, 77, корп. 1",Центральный административный округ,пн-вс 12:00–00:00,3.9,0,41.0
23706ca8242b270e1843fd307f610d2f,Красный Гранат,ресторан,"Москва, Мясницкая улица, 8, корп. 2",Северо-Западный административный округ,пн-вс 12:00–00:00,4.3,0,
c1d6d0afe9ae8b6a8b8c37108dcaece2,Красный Квартал,ресторан,"Москва, Малая Бронная улица, 37",Южный административный округ,"ежедневно, 24 часа",4.0,0,
72985f9f36ea3ae5672e100f0ee8ac8c,Первый Погребок,ресторан,"Москва, проспект Мира, 91, корп. 2",Центральный административный округ,"ежедневно, 10:00–22:00",4.7,0,120.0
bd4b54280cda9110c17c465ecd7b615c,Домашний Сад,ресторан,"Москва, Ботаническая улица, 26",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.4,0,
0863887bf11e700cd56a71875baf6d6b,Печка Гриль,быстрое питание,"Москва, Никольская улица, 107, корп. 2",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",3.9,1,126.0
b1a80d193ff9218d406a3950a22177a4,Первый Гранат,столовая,"Москва, Профсоюзная улица, 85, корп. 4",Южный административный округ,"ежедневно, 11:00–23:00",4.2,0,
fc285486dbe0ffa8d74f5933c6e714a8,Синий Подвал,кафе,"Москва, Варшавское шоссе, 21, корп. 2",Восточный административный округ,"ежедневно, круглосуточно",3.5,0,
0fe5bbe7611a99ac52c2086445664d5a,Суши Бургер,быстрое питание,"Москва, Ленинский проспект, 48",Юго-Восточный административный округ,"ежедневно, 11:00–23:00",3.9,1,
e23bfefe1dad984467fa83356be8b76a,Вкус Зерно,пиццерия,"Москва, Варшавское шоссе, 57, корп. 4",Северный административный округ,пн-вс 12:00–00:00,4.5,1,103.0
a84e75eca9392147548ff94f62cbf06b,Шоколадница,кофейня,"Москва, Кутузовский проспект, 34, корп. 3",Центральный административный округ,"ежедневно, 10:00–22:00",4.2,1,38.0
f3f54c233a988f1d1ee844ed73192944,Хаус Двор,кафе,"Москва, Кутузовский проспект, 94",Северо-Западный административный округ,"ежедневно, 10:00–22:00",4.5,1,84.0
1171376fc944b6e796c5e76d3aa1fc35,Большой Погребок,быстрое питание,"Москва, Клязьминская улица, 34, корп. 4",Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.3,0,
88f17d91d8bf003c897987f74c4888a7,Пельмень Печка,кафе,"Москва, Варшавское шоссе, 57, корп. 1",Северо-Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.3,1,107.0
d2d84a9366af5a4f395a6b3759256470,Синий Причал,кафе,"Москва, Малая Бронная улица, 101, корп. 3",Центральный административный округ,"ежедневно, 10:00–22:00",3.0,0,
c320253a7275f537954b32d6ae6ef95c,Кофе Пельмень,ресторан,"Москва, Ленинский проспект, 112, корп. 2",Южный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",3.8,1,61.0
3fed4372bcc1dc593235d49f314eebd5,Первый Гранат,кафе,"Москва, Ботаническая улица, 39, корп. 3",Юго-Западный административный округ,"ежедневно, 09:00–22:00",4.4,0,
311876375d161af396b76493f8df50f7,Белый Хутор,пиццерия,"Москва, Пятницкая улица, 100, корп. 1",Центральный административный округ,"ежедневно, круглосуточно",3.8,0,
2a278fd7ca96cfba982e581994af3157,Красный Бульвар,кафе,"Москва, Верхняя Радищевская улица, 12, корп. 3",Юго-Западный административный округ,"ежедневно, 09:00–22:00",3.9,0,
2e0bf4c528c9c5efab7cf53a7f5636d6,Место Двор,кафе,"Москва, Верхняя Радищевская улица, 22, корп. 1",Северо-Восточный административный округ,,3.4,1,77.0
d9e5cd07e07e48cb18ef20b5631b26d6,Гриль Бочка,ресторан,"Москва, Верхняя Радищевская улица, 14",Юго-Восточный административный округ,"ежедневно, 11:00–23:00",4.1,1,
dd1c45056d248dd7e7a67654330f01a7,Хлеб Насущный,булочная,"Москва, Клязьминская улица, 62",Юго-Восточный административный округ,пн-вс 12:00–00:00,4.2,1,47.0
907792a06d554ff67548553de034982a,Шоколадница,кофейня,"Москва, Никольская улица, 83",Северный административный округ,"ежедневно, 09:00–22:00",4.1,1,
48a522e5881db952d8cea641cf0e7da8,Тихий Слон,ресторан,"Москва, Варшавское шоссе, 98",Восточный административный округ,"ежедневно, круглосуточно",3.5,0,70.0
9d56987ab4eb50a9d8042be64d5cd63e,Золотой Слон,"бар, паб","Москва, Кутузовский проспект, 8, корп. 3",Восточный административный округ,,4.4,0,72.0
dc87efcb46729196e7d6be767231ce5f,Домашний Подвал,ресторан,"Москва, Верхняя Радищевская улица, 53",Юго-Западный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",5.0,0,119.0
046abf49da84d8aa17c4f9304f10ba14,Уютный Хутор,"бар, паб","Москва, Никольская улица, 108",Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.7,0,61.0
bafc9e11c2ccc3a2fa0ed19c2eb96356,Первый Подвал,кафе,"Москва, Профсоюзная улица, 58, корп. 3",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.0,0,53.0
7a30739ac039e184f304b5e06c8663bf,Старый Чайник,кофейня,"Москва, Верхняя Радищевская улица, 42, корп. 2",Центральный административный округ,"ежедневно, 10:00–22:00",3.9,0,
a2021314566421a16b6800808260d050,Белый Бульвар,кафе,"Москва, Малая Бронная улица, 106, корп. 4",Восточный административный округ,,4.6,0,31.0
cb8c926f3d0b96f167d1e44a18df2582,Кофемания,кофейня,"Москва, улица Дыбенко, 40",Центральный административный округ,"ежедневно, 11:00–23:00",4.8,1,131.0
1617ec7d640f166c58be899ce647cc3f,Северный Квартал,кофейня,"Москва, Профсоюзная улица, 92",Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.4,0,73.0
36aae36d39988d5272b2c3c30b6f321c,Яндекс Лавка,ресторан,"Москва, улица Дыбенко, 49",Юго-Восточный административный округ,"ежедневно, 10:00–22:00",3.8,1,141.0
85959590e9436130d5f77caf8867ff86,Первый Базар,кафе,"Москва, проспект Мира, 26",Центральный административный округ,пн-вс 12:00–00:00,4.4,0,42.0
6d4d92997e903f43c23b421baa12716b,Шоколадница,кофейня,"Москва, Клязьминская улица, 1, корп. 3",Северо-Восточный административный округ,"ежедневно, 09:00–22:00",4.2,1,
b80c0b128512720e869deb9fb7163226,Белый Дворик,кофейня,"Москва, улица Плющиха, 11, корп. 1",Северный административный округ,"ежедневно, 10:00–22:00",4.4,0,61.0
d0cc50d316e34a6003dcabd35b229384,Тихий Сад,ресторан,"Москва, Тверская улица, 84, корп. 4",Северо-Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.3,0,
20763a4136926a01eaaec58c86d0c630,Вечерний Причал,кафе,"Москва, Мясницкая улица, 106",Северный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.1,0,44.0
b6de096840c8a50d0ffcf5ae4daeb08b,Первый Хутор,ресторан,"Москва, проспект Мира, 39, корп. 3",Южный административный округ,"ежедневно, 11:00–23:00",4.1,0,83.0
5fd8f46985616b795b7da0079bcb0887,Зерно Печка,ресторан,"Москва, Кутузовский проспект, 88, корп. 4",Южный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",3.9,1,
a710b6f97346b5edbab99a8df28b812e,Prime,ресторан,"Москва, проспект Мира, 110, корп. 3",Восточный административный округ,"ежедневно, 11:00–23:00",4.3,1,
f9ad14ef242f6287ff7de25a5dfb8c84,Гриль Вкус,кофейня,"Москва, Клязьминская улица, 68, корп. 1",Юго-Восточный административный округ,"ежедневно, 10:00–22:00",3.7,1,71.0
5d44912afa7a49e3b4f07dc05f6a4ac8,Бочка Хаус,кофейня,"Москва, проспект Мира, 25, корп. 1",Центральный административный округ,"ежедневно, 11:00–23:00",4.0,1,
f04759527e0092d523f374d5c7fdb41b,Белый Причал,ресторан,"Москва, Никольская улица, 113, корп. 3",Северный административный округ,"ежедневно, 10:00–22:00",3.8,0,100.0
4dd665568f4ab360792306df9ab8d0df,Первый Причал,кафе,"Москва, улица Маршала Федоренко, 87, корп. 2",Южный административный округ,"ежедневно, 10:00–22:00",3.7,0,115.0
6eb0912e7c861f2f43acf217ca794906,Домашний Чайник,ресторан,"Москва, Пятницкая улица, 55, корп. 2",Центральный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.8,0,59.0
9dac5061980d8f8219979fc7b5b1d4f8,Старый Сад,пиццерия,"Москва, Мясницкая улица, 100, корп. 4",Центральный административный округ,"ежедневно, 09:00–22:00",4.9,0,99.0
3fb3b7dc9a2083ed0779397202503e3b,Синий Слон,кафе,"Москва, улица Плющиха, 5, корп. 1",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",3.5,0,
487445e982343375484f835d8fdcfa7b,Синий Кот,пиццерия,"Москва, Тверская улица, 32, корп. 1",Северо-Западный административный округ,"ежедневно, 11:00–23:00",4.6,0,
9407d86561396e08f0bc6383c9572921,Хинкальная,кафе,"Москва, Профсоюзная улица, 80",Юго-Западный административный округ,пн-вс 12:00–00:00,4.6,1,
5338a2f68beacae90906821553bd710e,Домашний Квартал,пиццерия,"Москва, Варшавское шоссе, 11, корп. 1",Северо-Западный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.3,0,35.0
906afcc6cae8fcfd59a67f2cce6c0989,Тихий Чайник,ресторан,"Москва, Мясницкая улица, 1, корп. 2",Северный административный округ,"ежедневно, 11:00–23:00",4.3,0,99.0
07d3907d81efe00cea8b9e8869955c85,Двор Печка,быстрое питание,"Москва, Варшавское шоссе, 67",Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.5,1,51.0
0c2e0ec6192f69a6a8037ff433c5de42,Первый Компот,ресторан,"Москва, проспект Мира, 53, корп. 3",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",3.6,0,61.0
557bd5a59ace57e8b91ce0b82a07a3e1,Красный Квартал,ресторан,"Москва, проспект Мира, 114",Центральный административный округ,"ежедневно, 09:00–22:00",3.9,0,114.0
4436a3a12b46a81f0e03423eeb642af3,Вечерний Хутор,ресторан,"Москва, Пятницкая улица, 54, корп. 3",Центральный административный округ,"ежедневно, 10:00–22:00",4.1,0,86.0
6d30aa1c9f2aaaa0aaea06bbd6b0f232,Большой Компот,кофейня,"Москва, Малая Бронная улица, 57",Северный административный округ,"ежедневно, 09:00–22:00",5.0,0,
687e7dc7c5c7f7204965195c354d55e0,Теремок,ресторан,"Москва, улица Арбат, 71, корп. 2",Центральный административный округ,"ежедневно, 11:00–23:00",4.4,1,32.0
931197017298f70dbd9781ae8a2c4626,Вкус Пельмень,кафе,"Москва, Профсоюзная улица, 23, корп. 3",Юго-Западный административный округ,"ежедневно, 09:00–22:00",4.4,1,
ef41805c244a33d2b0edb72309519483,Золотой Подвал,ресторан,"Москва, Кутузовский проспект, 73, корп. 3",Юго-Восточный административный округ,"ежедневно, 10:00–22:00",4.0,0,
b545ef27dab2f0b0a8307fc10726ac63,Старый Компот,быстрое питание,"Москва, Ленинский проспект, 107",Юго-Западный административный округ,"ежедневно, 09:00–22:00",3.6,0,64.0
0f8ef2086beaefa320aba09d45b7e9a7,Синий Сад,"бар, паб","Москва, Профсоюзная улица, 99, корп. 4",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.9,0,
a4739e64424e92c87b471d17f8332376,Северный Компот,ресторан,"Москва, улица Дыбенко, 32",Южный административный округ,"ежедневно, 11:00–23:00",3.7,0,211.0
037900f2437cf35e72c5b612daa3e9a8,Домашний Погребок,булочная,"Москва, Верхняя Радищевская улица, 23",Северо-Восточный административный округ,пн-вс 12:00–00:00,3.7,0,130.0
65e94e4b27a72bc46cf6de8a7379f6f5,Лапша Бургер,кафе,"Москва, Ботаническая улица, 80, корп. 2",Северо-Западный административный округ,"ежедневно, 11:00–23:00",4.5,1,
fa29edcf3aa29b6787c256168259ac40,Пельмень Бочка,быстрое питание,"Москва, Варшавское шоссе, 25, корп. 2",Северный административный округ,"ежедневно, круглосуточно",4.4,1,
81074a9c2d531e0b2621ca375ab67149,Вкус Печка,"бар, паб","Москва, Верхняя Радищевская улица, 40",Центральный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.3,1,149.0
8551f0aadd31931506b979320d0dd16e,Синий Слон,быстрое питание,"Москва, Варшавское шоссе, 118",Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.3,0,
ac9d6d14dd18e540abe9a26196926d1f,Белый Сад,кофейня,"Москва, улица Маршала Федоренко, 85, корп. 2",Западный административный округ,"ежедневно, 10:00–22:00",4.7,0,182.0
708cf019b945fca24cc77d5499668137,Тесто Кофе,кафе,"Москва, улица Маршала Федоренко, 112, корп. 4",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.3,1,86.0
18a810f3dfd5152c5370b726a0f40213,Большой Бульвар,кофейня,"Москва, Клязьминская улица, 58, корп. 2",Западный административный округ,"ежедневно, 11:00–23:00",4.7,0,34.0
e99d46e76026d16d57dc177750336562,Тесто Бочка,быстрое питание,"Москва, улица Маршала Федоренко, 102, корп. 1",Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.3,1,
b5b32cdec300afe1a094f3bb40ffea17,Золотой Слон,столовая,"Москва, Профсоюзная улица, 76, корп. 4",Центральный административный округ,"ежедневно, 09:00–22:00",4.6,0,
08f18bc3101f7d8b35836626d076e29f,Старый Подвал,кафе,"Москва, улица Дыбенко, 67, корп. 4",Северо-Восточный административный округ,,4.3,0,65.0
41daa82a74692a63d7ac70cfef6c5ee6,Лапша Бургер,кафе,"Москва, улица Дыбенко, 110, корп. 2",Центральный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",3.8,1,
a6f13501d5f92724179fe87e2874c21e,Старый Бульвар,ресторан,"Москва, Ленинский проспект, 42, корп. 2",Восточный административный округ,пн-вс 12:00–00:00,4.6,0,77.0
6d742f4b5d1a01f925ffbda83d9827c3,Северный Сад,ресторан,"Москва, проспект Мира, 72, корп. 2",Центральный административный округ,"ежедневно, 10:00–22:00",4.6,0,114.0
fbf81f2166a20bdd377c864b61aa6279,Северный Погребок,кафе,"Москва, улица Арбат, 106, корп. 1",Западный административный округ,пн-вс 12:00–00:00,3.9,0,
a1b821c8062b1d71738df99dee711c2f,Зерно Тесто,кофейня,"Москва, улица Арбат, 57, корп. 4",Юго-Восточный административный округ,"ежедневно, 09:00–22:00",4.3,1,92.0
7d4a5367be77339e27ea5c200af1a900,Красный Чайник,кофейня,"Москва, Мясницкая улица, 35, корп. 2",Северный административный округ,"ежедневно, 11:00–23:00",4.3,0,
f218ffe3c3c63688290d582982e54aee,Уютный Базар,кафе,"Москва, Ленинский проспект, 16, корп. 1",Южный административный округ,"ежедневно, 10:00–22:00",4.5,0,
9a608dfbe0de33920b38f53a5870b626,Домашний Причал,кофейня,"Москва, Мясницкая улица, 57, корп. 2",Юго-Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.2,0,
96b9a0156b8424f45383f94b395899e7,Золотой Подвал,кафе,"Москва, Никольская улица, 39, корп. 4",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.1,0,
3aad95f4e60280b2b926a4751df46524,Буханка,булочная,"Москва, Малая Бронная улица, 64",Южный административный округ,пн-вс 12:00–00:00,4.2,1,39.0
f74754c061ea9bebe87303292c3f421f,Уютный Квартал,пиццерия,"Москва, Варшавское шоссе, 117, корп. 4",Центральный административный округ,"ежедневно, 09:00–22:00",4.4,0,86.0
e742ece35b8ce484bf39cb83fc226ba8,Старый Базар,кафе,"Москва, Кутузовский проспект, 99, корп. 4",Северо-Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.3,0,
5a6dc2bc804ad271f45ce3389724fd41,Тихий Базар,столовая,"Москва, Профсоюзная улица, 61, корп. 2",Северо-Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.3,0,93.0
bb0ae2a2d1739a387b42d9ac1ab0caa0,Белый Квартал,кафе,"Москва, Кутузовский проспект, 12",Юго-Западный административный округ,пн-вс 12:00–00:00,3.9,0,35.0
82517a933083c5116717df2a48269c54,Синий Базар,кафе,"Москва, Тверская улица, 49",Восточный административный округ,"ежедневно, 09:00–22:00",4.3,0,29.0
4c775d11b7805f714054f490b94f4753,One Price Coffee,кофейня,"Москва, Клязьминская улица, 76",Центральный административный округ,"ежедневно, 11:00–23:00",4.1,1,
700b440e56dd04787cca55b92bd9fc8e,Старый Хутор,кофейня,"Москва, Профсоюзная улица, 30, корп. 1",Северо-Восточный административный округ,пн-вс 12:00–00:00,4.8,0,102.0
9802665e193d1c239d4ff3ac6c96830a,Золотой Кот,кофейня,"Москва, Мясницкая улица, 27, корп. 3",Центральный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.2,0,
86860fbd66876a7bb96e59136d0aece0,Северный Сад,кофейня,"Москва, проспект Мира, 117, корп. 3",Юго-Западный административный округ,пн-вс 12:00–00:00,4.6,0,37.0
0e55a36e95ed8b386a2513ec1a45849d,Тесто Печка,ресторан,"Москва, Тверская улица, 38, корп. 1",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.0,1,154.0
bd6799fc14592991743c6d13b8f1c869,Домино Пицца,пиццерия,"Москва, улица Дыбенко, 74",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.2,1,85.0
9b721f5e53331f4e54278a7eaf6b132c,Вкус Пельмень,быстрое питание,"Москва, Малая Бронная улица, 48, корп. 4",Центральный административный округ,"ежедневно, 11:00–23:00",4.4,1,41.0
02be1c09d670c594ee6de93baa9ed962,Тихий Кот,кофейня,"Москва, улица Арбат, 97",Южный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.0,0,128.0
344c7237f3d90fa2d93198c1507a5319,Белый Сад,"бар, паб","Москва, Профсоюзная улица, 51",Восточный административный округ,"ежедневно, 11:00–23:00",4.6,0,144.0
108baaae99fd22fac9ce833f6842fec5,Северный Причал,кафе,"Москва, Никольская улица, 20, корп. 3",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.5,0,
